"current_speed","free_flow_speed","speed_diff","current_travel_time","free_flow_travel_time","time_diff","weather_description","current_luminosity","humidity","cloudiness","wind_speed","year","month","day","hour","minutes"
30,30,0,193,193,0,"céu pouco nublado","DARK",100,20,1,2019,2,28,23.0,45
30,30,0,193,193,0,"céu pouco nublado","DARK",100,20,1,2019,2,28,24.0,25
30,30,0,193,193,0,"céu pouco nublado","DARK",100,20,1,2019,2,28,24.0,5
30,30,0,193,193,0,"nuvens dispersas","DARK",93,40,2,2019,2,28,22.0,45
30,30,0,193,193,0,"céu pouco nublado","DARK",100,20,1,2019,2,28,23.0,25
30,30,0,193,193,0,"céu pouco nublado","DARK",100,20,1,2019,2,28,23.0,5
30,30,0,193,193,0,"nuvens quebradas","DARK",93,75,3,2019,2,28,21.0,45
30,30,0,193,193,0,"nuvens dispersas","DARK",93,40,2,2019,2,28,22.0,25
30,30,0,193,193,0,"nuvens dispersas","DARK",93,40,2,2019,2,28,22.0,5
30,30,0,193,193,0,"céu pouco nublado","DARK",87,20,3,2019,2,28,20.0,45
30,30,0,193,193,0,"nuvens quebradas","DARK",93,75,3,2019,2,28,21.0,25
30,30,0,193,193,0,"nuvens quebradas","DARK",93,75,3,2019,2,28,21.0,5
30,30,0,193,193,0,"algumas nuvens","LOW_LIGHT",87,20,4,2019,2,28,19.0,45
16,30,14,363,193,170,"céu pouco nublado","DARK",87,20,3,2019,2,28,20.0,25
11,29,18,528,200,328,"céu pouco nublado","DARK",87,20,3,2019,2,28,20.0,5
9,30,21,645,193,452,"algumas nuvens","LIGHT",82,20,4,2019,2,28,18.0,45
22,29,7,264,200,64,"algumas nuvens","LOW_LIGHT",87,20,4,2019,2,28,19.0,25
19,29,10,305,200,105,"algumas nuvens","LOW_LIGHT",87,20,4,2019,2,28,19.0,5
30,30,0,193,193,0,"algumas nuvens","LIGHT",82,20,4,2019,2,28,17.0,45
20,30,10,290,193,97,"algumas nuvens","LIGHT",82,20,4,2019,2,28,18.0,25
30,30,0,193,193,0,"algumas nuvens","LIGHT",82,20,4,2019,2,28,18.0,5
24,30,6,242,193,49,"algumas nuvens","LIGHT",82,20,3,2019,2,28,16.0,45
23,30,7,252,193,59,"algumas nuvens","LIGHT",82,20,4,2019,2,28,17.0,25
22,30,8,264,193,71,"algumas nuvens","LIGHT",82,20,4,2019,2,28,17.0,5
29,29,0,200,200,0,"céu claro","LIGHT",76,0,2,2019,2,28,15.0,45
30,30,0,193,193,0,"algumas nuvens","LIGHT",82,20,3,2019,2,28,16.0,25
30,30,0,193,193,0,"algumas nuvens","LIGHT",82,20,3,2019,2,28,16.0,5
30,30,0,193,193,0,"céu claro","LIGHT",71,0,2,2019,2,28,14.0,45
30,30,0,193,193,0,"céu claro","LIGHT",76,0,2,2019,2,28,15.0,25
23,29,6,252,200,52,"céu claro","LIGHT",76,0,2,2019,2,28,15.0,5
30,30,0,193,193,0,"céu claro","LIGHT",71,0,3,2019,2,28,13.0,45
30,30,0,193,193,0,"céu claro","LIGHT",71,0,2,2019,2,28,14.0,25
30,30,0,193,193,0,"céu claro","LIGHT",71,0,2,2019,2,28,14.0,5
30,30,0,193,193,0,"céu claro","LIGHT",81,0,1,2019,2,28,12.0,45
30,30,0,193,193,0,"céu claro","LIGHT",71,0,3,2019,2,28,13.0,25
20,29,9,290,200,90,"céu claro","LIGHT",71,0,3,2019,2,28,13.0,5
29,29,0,200,200,0,"céu claro","LIGHT",93,0,1,2019,2,28,11.0,45
30,30,0,193,193,0,"céu claro","LIGHT",81,0,1,2019,2,28,12.0,25
29,29,0,200,200,0,"céu claro","LIGHT",81,0,1,2019,2,28,12.0,5
29,29,0,200,200,0,"algumas nuvens","LIGHT",93,12,1,2019,2,28,10.0,45
30,30,0,193,193,0,"céu claro","LIGHT",93,0,1,2019,2,28,11.0,25
23,29,6,252,200,52,"céu claro","LIGHT",93,0,1,2019,2,28,11.0,5
30,30,0,193,193,0,"algumas nuvens","LIGHT",100,20,1,2019,2,28,9.0,45
30,30,0,193,193,0,"algumas nuvens","LIGHT",93,12,1,2019,2,28,10.0,25
30,30,0,193,193,0,"algumas nuvens","LIGHT",93,12,1,2019,2,28,10.0,5
29,29,0,200,200,0,"algumas nuvens","DARK",100,20,0,2019,2,28,8.0,45
29,29,0,200,200,0,"algumas nuvens","LIGHT",100,20,1,2019,2,28,9.0,25
29,29,0,200,200,0,"algumas nuvens","LIGHT",100,20,1,2019,2,28,9.0,5
29,29,0,200,200,0,"algumas nuvens","DARK",100,20,1,2019,2,28,7.0,45
29,29,0,200,200,0,"algumas nuvens","DARK",100,20,0,2019,2,28,8.0,25
29,29,0,200,200,0,"algumas nuvens","DARK",100,20,0,2019,2,28,8.0,5
29,29,0,200,200,0,"nuvens dispersas","DARK",100,48,0,2019,2,28,6.0,45
29,29,0,200,200,0,"algumas nuvens","DARK",100,20,1,2019,2,28,7.0,25
29,29,0,200,200,0,"algumas nuvens","DARK",100,20,1,2019,2,28,7.0,5
29,29,0,200,200,0,"céu claro","DARK",100,0,0,2019,2,28,5.0,45
29,29,0,200,200,0,"nuvens dispersas","DARK",100,48,0,2019,2,28,6.0,25
29,29,0,200,200,0,"nuvens dispersas","DARK",100,48,0,2019,2,28,6.0,5
29,29,0,200,200,0,"tempo nublado","DARK",100,88,1,2019,2,28,4.0,45
29,29,0,200,200,0,"céu claro","DARK",100,0,0,2019,2,28,5.0,25
29,29,0,200,200,0,"céu claro","DARK",100,0,0,2019,2,28,5.0,5
29,29,0,200,200,0,"tempo nublado","DARK",100,88,1,2019,2,28,3.0,45
29,29,0,200,200,0,"tempo nublado","DARK",100,88,1,2019,2,28,4.0,25
29,29,0,200,200,0,"tempo nublado","DARK",100,88,1,2019,2,28,4.0,5
29,29,0,200,200,0,"algumas nuvens","DARK",100,20,1,2019,2,28,2.0,45
29,29,0,200,200,0,"tempo nublado","DARK",100,88,1,2019,2,28,3.0,25
29,29,0,200,200,0,"tempo nublado","DARK",100,88,1,2019,2,28,3.0,5
29,29,0,200,200,0,"céu claro","DARK",100,0,1,2019,2,28,1.0,45
29,29,0,200,200,0,"algumas nuvens","DARK",100,20,1,2019,2,28,2.0,25
29,29,0,200,200,0,"algumas nuvens","DARK",100,20,1,2019,2,28,2.0,5
29,29,0,200,200,0,"céu claro","DARK",100,0,1,2019,2,28,1.0,45
29,29,0,200,200,0,"céu claro","DARK",100,0,1,2019,2,28,1.0,25
29,29,0,200,200,0,"céu claro","DARK",100,0,1,2019,2,28,1.0,5
29,29,0,200,200,0,"céu claro","DARK",93,0,1,2019,2,27,23.0,45
29,29,0,200,200,0,"céu claro","DARK",100,0,0,2019,2,27,24.0,25
29,29,0,200,200,0,"céu claro","DARK",100,0,0,2019,2,27,24.0,5
29,29,0,200,200,0,"céu claro","DARK",93,0,0,2019,2,27,22.0,45
29,29,0,200,200,0,"céu claro","DARK",93,0,1,2019,2,27,23.0,25
29,29,0,200,200,0,"céu claro","DARK",93,0,1,2019,2,27,23.0,5
29,29,0,200,200,0,"algumas nuvens","DARK",87,20,0,2019,2,27,21.0,45
29,29,0,200,200,0,"céu claro","DARK",93,0,0,2019,2,27,22.0,25
29,29,0,200,200,0,"céu claro","DARK",93,0,0,2019,2,27,22.0,5
29,29,0,200,200,0,"algumas nuvens","DARK",87,20,1,2019,2,27,20.0,45
29,29,0,200,200,0,"algumas nuvens","DARK",87,20,0,2019,2,27,21.0,25
29,29,0,200,200,0,"algumas nuvens","DARK",87,20,0,2019,2,27,21.0,5
30,30,0,193,193,0,"algumas nuvens","LOW_LIGHT",76,20,1,2019,2,27,19.0,45
30,30,0,193,193,0,"algumas nuvens","DARK",87,20,1,2019,2,27,20.0,25
30,30,0,193,193,0,"algumas nuvens","DARK",87,20,1,2019,2,27,20.0,5
30,30,0,193,193,0,"algumas nuvens","DARK",87,20,1,2019,2,27,20.0,5
23,30,7,252,193,59,"algumas nuvens","LIGHT",72,20,2,2019,2,27,18.0,45
23,29,6,252,200,52,"algumas nuvens","LOW_LIGHT",76,20,1,2019,2,27,19.0,25
23,30,7,252,193,59,"algumas nuvens","LOW_LIGHT",76,20,1,2019,2,27,19.0,5
30,30,0,193,193,0,"nuvens dispersas","LIGHT",67,40,2,2019,2,27,17.0,45
23,29,6,252,200,52,"algumas nuvens","LIGHT",72,20,2,2019,2,27,18.0,25
23,30,7,252,193,59,"algumas nuvens","LIGHT",72,20,2,2019,2,27,18.0,5
24,30,6,242,193,49,"nuvens dispersas","LIGHT",72,40,3,2019,2,27,16.0,45
30,30,0,193,193,0,"nuvens dispersas","LIGHT",67,40,2,2019,2,27,17.0,25
30,30,0,193,193,0,"nuvens dispersas","LIGHT",67,40,2,2019,2,27,17.0,5
22,29,7,264,200,64,"nuvens dispersas","LIGHT",72,40,4,2019,2,27,15.0,45
30,30,0,193,193,0,"nuvens dispersas","LIGHT",72,40,3,2019,2,27,16.0,25
30,30,0,193,193,0,"nuvens dispersas","LIGHT",72,40,3,2019,2,27,16.0,5
29,29,0,200,200,0,"chuva moderada","LIGHT",76,75,3,2019,2,27,14.0,45
30,30,0,193,193,0,"nuvens dispersas","LIGHT",72,40,4,2019,2,27,15.0,25
30,30,0,193,193,0,"nuvens dispersas","LIGHT",72,40,4,2019,2,27,15.0,5
30,30,0,193,193,0,"nuvens quebrados","LIGHT",77,75,5,2019,2,27,13.0,45
30,30,0,193,193,0,"chuva moderada","LIGHT",76,75,3,2019,2,27,14.0,25
30,30,0,193,193,0,"chuva moderada","LIGHT",76,75,3,2019,2,27,14.0,5
30,30,0,193,193,0,"nuvens quebrados","LIGHT",62,75,7,2019,2,27,12.0,45
30,30,0,193,193,0,"nuvens quebrados","LIGHT",77,75,5,2019,2,27,13.0,25
30,30,0,193,193,0,"nuvens quebrados","LIGHT",77,75,5,2019,2,27,13.0,5
29,29,0,200,200,0,"nuvens dispersas","LIGHT",58,40,7,2019,2,27,11.0,45
29,29,0,200,200,0,"nuvens quebrados","LIGHT",62,75,7,2019,2,27,12.0,25
23,29,6,252,200,52,"nuvens quebrados","LIGHT",62,75,7,2019,2,27,12.0,5
30,30,0,193,193,0,"nuvens dispersas","LIGHT",58,40,6,2019,2,27,10.0,45
30,30,0,193,193,0,"nuvens dispersas","LIGHT",58,40,7,2019,2,27,11.0,25
30,30,0,193,193,0,"nuvens dispersas","LIGHT",58,40,7,2019,2,27,11.0,5
30,30,0,193,193,0,"nuvens dispersas","LIGHT",62,40,5,2019,2,27,9.0,45
30,30,0,193,193,0,"nuvens dispersas","LIGHT",58,40,6,2019,2,27,10.0,25
30,30,0,193,193,0,"nuvens dispersas","LIGHT",58,40,6,2019,2,27,10.0,5
30,30,0,193,193,0,"algumas nuvens","DARK",62,20,5,2019,2,27,8.0,45
30,30,0,193,193,0,"nuvens dispersas","LIGHT",62,40,5,2019,2,27,9.0,25
30,30,0,193,193,0,"nuvens dispersas","LIGHT",62,40,5,2019,2,27,9.0,5
30,30,0,193,193,0,"céu claro","DARK",71,0,5,2019,2,27,7.0,45
30,30,0,193,193,0,"algumas nuvens","DARK",62,20,5,2019,2,27,8.0,25
30,30,0,193,193,0,"algumas nuvens","DARK",62,20,5,2019,2,27,8.0,5
30,30,0,193,193,0,"céu claro","DARK",62,0,5,2019,2,27,6.0,45
30,30,0,193,193,0,"céu claro","DARK",71,0,5,2019,2,27,7.0,25
30,30,0,193,193,0,"céu claro","DARK",71,0,5,2019,2,27,7.0,5
30,30,0,193,193,0,"céu claro","DARK",67,0,6,2019,2,27,5.0,45
30,30,0,193,193,0,"céu claro","DARK",62,0,5,2019,2,27,6.0,25
30,30,0,193,193,0,"céu claro","DARK",62,0,5,2019,2,27,6.0,5
30,30,0,193,193,0,"céu claro","DARK",81,0,2,2019,2,27,4.0,45
30,30,0,193,193,0,"céu claro","DARK",67,0,6,2019,2,27,5.0,25
30,30,0,193,193,0,"céu claro","DARK",67,0,6,2019,2,27,5.0,5
30,30,0,193,193,0,"céu claro","DARK",76,0,2,2019,2,27,3.0,45
30,30,0,193,193,0,"céu claro","DARK",81,0,2,2019,2,27,4.0,25
30,30,0,193,193,0,"céu claro","DARK",81,0,2,2019,2,27,4.0,5
30,30,0,193,193,0,"céu claro","DARK",76,0,1,2019,2,27,2.0,45
30,30,0,193,193,0,"céu claro","DARK",76,0,2,2019,2,27,3.0,25
30,30,0,193,193,0,"céu claro","DARK",76,0,2,2019,2,27,3.0,5
30,30,0,193,193,0,"céu claro","DARK",71,0,2,2019,2,27,1.0,45
30,30,0,193,193,0,"céu claro","DARK",76,0,1,2019,2,27,2.0,25
30,30,0,193,193,0,"céu claro","DARK",76,0,1,2019,2,27,2.0,5
30,30,0,193,193,0,"céu claro","DARK",71,0,2,2019,2,27,1.0,45
30,30,0,193,193,0,"céu claro","DARK",71,0,2,2019,2,27,1.0,25
30,30,0,193,193,0,"céu claro","DARK",71,0,2,2019,2,27,1.0,5
30,30,0,193,193,0,"céu claro","DARK",55,0,1,2019,2,26,23.0,45
30,30,0,193,193,0,"céu claro","DARK",71,0,1,2019,2,26,24.0,25
30,30,0,193,193,0,"céu claro","DARK",71,0,1,2019,2,26,24.0,5
30,30,0,193,193,0,"céu claro","DARK",67,0,1,2019,2,26,22.0,45
30,30,0,193,193,0,"céu claro","DARK",55,0,1,2019,2,26,23.0,25
30,30,0,193,193,0,"céu claro","DARK",55,0,1,2019,2,26,23.0,5
30,30,0,193,193,0,"céu claro","DARK",62,0,1,2019,2,26,21.0,45
30,30,0,193,193,0,"céu claro","DARK",67,0,1,2019,2,26,22.0,25
30,30,0,193,193,0,"céu claro","DARK",67,0,1,2019,2,26,22.0,5
30,30,0,193,193,0,"céu claro","DARK",59,0,2,2019,2,26,20.0,45
30,30,0,193,193,0,"céu claro","DARK",62,0,1,2019,2,26,21.0,25
30,30,0,193,193,0,"céu claro","DARK",62,0,1,2019,2,26,21.0,5
30,30,0,193,193,0,"céu claro","LOW_LIGHT",42,0,1,2019,2,26,19.0,45
30,30,0,193,193,0,"céu claro","DARK",59,0,2,2019,2,26,20.0,25
29,29,0,200,200,0,"céu claro","DARK",59,0,2,2019,2,26,20.0,5
23,30,7,252,193,59,"céu claro","LIGHT",42,0,2,2019,2,26,18.0,45
22,30,8,264,193,71,"céu claro","LOW_LIGHT",42,0,1,2019,2,26,19.0,25
22,30,8,264,193,71,"céu claro","LOW_LIGHT",42,0,1,2019,2,26,19.0,5
22,30,8,264,193,71,"céu claro","LIGHT",40,0,3,2019,2,26,17.0,45
20,30,10,290,193,97,"céu claro","LIGHT",42,0,2,2019,2,26,18.0,25
21,29,8,276,200,76,"céu claro","LIGHT",42,0,2,2019,2,26,18.0,5
21,29,8,276,200,76,"céu claro","LIGHT",33,0,3,2019,2,26,16.0,45
23,29,6,252,200,52,"céu claro","LIGHT",40,0,3,2019,2,26,17.0,25
21,30,9,276,193,83,"céu claro","LIGHT",40,0,3,2019,2,26,17.0,5
22,30,8,264,193,71,"céu claro","LIGHT",31,0,4,2019,2,26,15.0,45
29,29,0,200,200,0,"céu claro","LIGHT",33,0,3,2019,2,26,16.0,25
23,29,6,252,200,52,"céu claro","LIGHT",33,0,3,2019,2,26,16.0,5
22,29,7,264,200,64,"céu claro","LIGHT",33,0,5,2019,2,26,14.0,45
23,30,7,252,193,59,"céu claro","LIGHT",31,0,4,2019,2,26,15.0,25
29,29,0,200,200,0,"céu claro","LIGHT",31,0,4,2019,2,26,15.0,5
30,30,0,193,193,0,"céu claro","LIGHT",40,0,5,2019,2,26,13.0,45
22,30,8,264,193,71,"céu claro","LIGHT",33,0,5,2019,2,26,14.0,25
30,30,0,193,193,0,"céu claro","LIGHT",33,0,5,2019,2,26,14.0,5
30,30,0,193,193,0,"céu claro","LIGHT",48,0,4,2019,2,26,12.0,45
30,30,0,193,193,0,"céu claro","LIGHT",40,0,5,2019,2,26,13.0,25
30,30,0,193,193,0,"céu claro","LIGHT",40,0,5,2019,2,26,13.0,5
24,30,6,242,193,49,"céu claro","LIGHT",51,0,4,2019,2,26,11.0,45
22,30,8,264,193,71,"céu claro","LIGHT",48,0,4,2019,2,26,12.0,25
30,30,0,193,193,0,"céu claro","LIGHT",48,0,4,2019,2,26,12.0,5
30,30,0,193,193,0,"céu claro","LIGHT",58,0,4,2019,2,26,10.0,45
30,30,0,193,193,0,"céu claro","LIGHT",51,0,4,2019,2,26,11.0,25
30,30,0,193,193,0,"céu claro","LIGHT",51,0,4,2019,2,26,11.0,5
30,30,0,193,193,0,"céu claro","LIGHT",71,0,3,2019,2,26,9.0,45
30,30,0,193,193,0,"céu claro","LIGHT",58,0,4,2019,2,26,10.0,25
30,30,0,193,193,0,"céu claro","LIGHT",58,0,4,2019,2,26,10.0,5
30,30,0,193,193,0,"céu claro","DARK",62,0,5,2019,2,26,8.0,45
30,30,0,193,193,0,"céu claro","LIGHT",71,0,3,2019,2,26,9.0,25
30,30,0,193,193,0,"céu claro","LIGHT",71,0,3,2019,2,26,9.0,5
29,29,0,200,200,0,"céu claro","DARK",62,0,5,2019,2,26,7.0,45
29,29,0,200,200,0,"céu claro","DARK",62,0,5,2019,2,26,8.0,25
29,29,0,200,200,0,"céu claro","DARK",62,0,5,2019,2,26,8.0,5
29,29,0,200,200,0,"céu claro","DARK",62,0,4,2019,2,26,6.0,45
29,29,0,200,200,0,"céu claro","DARK",62,0,5,2019,2,26,7.0,25
29,29,0,200,200,0,"céu claro","DARK",62,0,5,2019,2,26,7.0,5
29,29,0,200,200,0,"céu claro","DARK",62,0,5,2019,2,26,5.0,45
29,29,0,200,200,0,"céu claro","DARK",62,0,4,2019,2,26,6.0,25
29,29,0,200,200,0,"céu claro","DARK",62,0,4,2019,2,26,6.0,5
29,29,0,200,200,0,"céu claro","DARK",62,0,5,2019,2,26,4.0,45
29,29,0,200,200,0,"céu claro","DARK",62,0,5,2019,2,26,5.0,25
29,29,0,200,200,0,"céu claro","DARK",62,0,5,2019,2,26,5.0,5
29,29,0,200,200,0,"céu claro","DARK",66,0,3,2019,2,26,3.0,45
29,29,0,200,200,0,"céu claro","DARK",62,0,5,2019,2,26,4.0,25
29,29,0,200,200,0,"céu claro","DARK",62,0,5,2019,2,26,4.0,5
29,29,0,200,200,0,"céu claro","DARK",62,0,2,2019,2,26,2.0,45
29,29,0,200,200,0,"céu claro","DARK",66,0,3,2019,2,26,3.0,25
29,29,0,200,200,0,"céu claro","DARK",66,0,3,2019,2,26,3.0,5
29,29,0,200,200,0,"céu claro","DARK",71,0,1,2019,2,26,1.0,45
29,29,0,200,200,0,"céu claro","DARK",62,0,2,2019,2,26,2.0,25
29,29,0,200,200,0,"céu claro","DARK",62,0,2,2019,2,26,2.0,5
29,29,0,200,200,0,"céu claro","DARK",71,0,1,2019,2,26,1.0,45
29,29,0,200,200,0,"céu claro","DARK",71,0,1,2019,2,26,1.0,25
29,29,0,200,200,0,"céu claro","DARK",71,0,1,2019,2,26,1.0,5
29,29,0,200,200,0,"céu claro","DARK",76,0,0,2019,2,25,23.0,45
29,29,0,200,200,0,"céu claro","DARK",62,0,2,2019,2,25,24.0,25
29,29,0,200,200,0,"céu claro","DARK",62,0,2,2019,2,25,24.0,5
29,29,0,200,200,0,"céu claro","DARK",81,0,1,2019,2,25,22.0,45
29,29,0,200,200,0,"céu claro","DARK",76,0,0,2019,2,25,23.0,25
29,29,0,200,200,0,"céu claro","DARK",76,0,0,2019,2,25,23.0,5
29,29,0,200,200,0,"céu claro","DARK",71,0,1,2019,2,25,21.0,45
29,29,0,200,200,0,"céu claro","DARK",81,0,1,2019,2,25,22.0,25
29,29,0,200,200,0,"céu claro","DARK",81,0,1,2019,2,25,22.0,5
29,29,0,200,200,0,"céu claro","DARK",72,0,1,2019,2,25,20.0,45
29,29,0,200,200,0,"céu claro","DARK",71,0,1,2019,2,25,21.0,25
29,29,0,200,200,0,"céu claro","DARK",71,0,1,2019,2,25,21.0,5
29,29,0,200,200,0,"céu claro","LOW_LIGHT",67,0,2,2019,2,25,19.0,45
23,29,6,252,200,52,"céu claro","DARK",72,0,1,2019,2,25,20.0,25
30,30,0,193,193,0,"céu claro","DARK",72,0,1,2019,2,25,20.0,5
23,30,7,252,193,59,"céu claro","LIGHT",40,0,2,2019,2,25,18.0,45
21,30,9,276,193,83,"céu claro","LOW_LIGHT",67,0,2,2019,2,25,19.0,25
21,29,8,276,200,76,"céu claro","LOW_LIGHT",67,0,2,2019,2,25,19.0,5
21,29,8,276,200,76,"céu claro","LIGHT",46,0,2,2019,2,25,17.0,45
19,30,11,305,193,112,"céu claro","LIGHT",40,0,2,2019,2,25,18.0,25
23,29,6,252,200,52,"céu claro","LIGHT",40,0,2,2019,2,25,18.0,5
30,30,0,193,193,0,"céu claro","LIGHT",56,0,2,2019,2,25,16.0,45
22,29,7,264,200,64,"céu claro","LIGHT",46,0,2,2019,2,25,17.0,25
30,30,0,193,193,0,"céu claro","LIGHT",46,0,2,2019,2,25,17.0,5
19,30,11,305,193,112,"céu claro","LIGHT",38,0,2,2019,2,25,15.0,45
29,29,0,200,200,0,"céu claro","LIGHT",56,0,2,2019,2,25,16.0,25
29,29,0,200,200,0,"céu claro","LIGHT",56,0,2,2019,2,25,16.0,5
29,29,0,200,200,0,"céu claro","LIGHT",37,0,3,2019,2,25,14.0,45
29,29,0,200,200,0,"céu claro","LIGHT",38,0,2,2019,2,25,15.0,25
23,29,6,252,200,52,"céu claro","LIGHT",38,0,2,2019,2,25,15.0,5
30,30,0,193,193,0,"céu claro","LIGHT",42,0,4,2019,2,25,13.0,45
29,29,0,200,200,0,"céu claro","LIGHT",37,0,3,2019,2,25,14.0,25
29,29,0,200,200,0,"céu claro","LIGHT",37,0,3,2019,2,25,14.0,5
29,29,0,200,200,0,"céu claro","LIGHT",42,0,5,2019,2,25,12.0,45
29,29,0,200,200,0,"céu claro","LIGHT",42,0,4,2019,2,25,13.0,25
29,29,0,200,200,0,"céu claro","LIGHT",42,0,4,2019,2,25,13.0,5
29,29,0,200,200,0,"céu claro","LIGHT",51,0,5,2019,2,25,11.0,45
30,30,0,193,193,0,"céu claro","LIGHT",42,0,5,2019,2,25,12.0,25
30,30,0,193,193,0,"céu claro","LIGHT",42,0,5,2019,2,25,12.0,5
23,30,7,252,193,59,"céu claro","LIGHT",54,0,5,2019,2,25,10.0,45
30,30,0,193,193,0,"céu claro","LIGHT",51,0,5,2019,2,25,11.0,25
16,30,14,363,193,170,"céu claro","LIGHT",51,0,5,2019,2,25,11.0,5
30,30,0,193,193,0,"céu claro","LIGHT",58,0,5,2019,2,25,9.0,45
30,30,0,193,193,0,"céu claro","LIGHT",54,0,5,2019,2,25,10.0,25
30,30,0,193,193,0,"céu claro","LIGHT",54,0,5,2019,2,25,10.0,5
30,30,0,193,193,0,"céu claro","DARK",58,0,5,2019,2,25,8.0,45
30,30,0,193,193,0,"céu claro","LIGHT",58,0,5,2019,2,25,9.0,25
30,30,0,193,193,0,"céu claro","LIGHT",58,0,5,2019,2,25,9.0,5
30,30,0,193,193,0,"céu claro","DARK",58,0,5,2019,2,25,7.0,45
30,30,0,193,193,0,"céu claro","DARK",58,0,5,2019,2,25,8.0,25
30,30,0,193,193,0,"céu claro","DARK",58,0,5,2019,2,25,8.0,5
30,30,0,193,193,0,"céu claro","DARK",58,0,5,2019,2,25,6.0,45
30,30,0,193,193,0,"céu claro","DARK",58,0,5,2019,2,25,7.0,25
30,30,0,193,193,0,"céu claro","DARK",58,0,5,2019,2,25,7.0,5
30,30,0,193,193,0,"céu claro","DARK",58,0,5,2019,2,25,5.0,45
30,30,0,193,193,0,"céu claro","DARK",58,0,5,2019,2,25,6.0,25
30,30,0,193,193,0,"céu claro","DARK",58,0,5,2019,2,25,6.0,5
30,30,0,193,193,0,"céu claro","DARK",58,0,4,2019,2,25,4.0,45
30,30,0,193,193,0,"céu claro","DARK",58,0,5,2019,2,25,5.0,25
30,30,0,193,193,0,"céu claro","DARK",58,0,5,2019,2,25,5.0,5
30,30,0,193,193,0,"céu claro","DARK",62,0,5,2019,2,25,3.0,45
30,30,0,193,193,0,"céu claro","DARK",58,0,4,2019,2,25,4.0,25
30,30,0,193,193,0,"céu claro","DARK",58,0,4,2019,2,25,4.0,5
30,30,0,193,193,0,"céu claro","DARK",71,0,4,2019,2,25,2.0,45
30,30,0,193,193,0,"céu claro","DARK",62,0,5,2019,2,25,3.0,25
30,30,0,193,193,0,"céu claro","DARK",62,0,5,2019,2,25,3.0,25
30,30,0,193,193,0,"céu claro","DARK",62,0,5,2019,2,25,3.0,5
30,30,0,193,193,0,"céu claro","DARK",81,0,0,2019,2,25,1.0,45
30,30,0,193,193,0,"céu claro","DARK",71,0,4,2019,2,25,2.0,25
30,30,0,193,193,0,"céu claro","DARK",71,0,4,2019,2,25,2.0,25
30,30,0,193,193,0,"céu claro","DARK",71,0,4,2019,2,25,2.0,5
30,30,0,193,193,0,"céu claro","DARK",81,0,0,2019,2,25,1.0,45
30,30,0,193,193,0,"céu claro","DARK",81,0,0,2019,2,25,1.0,25
30,30,0,193,193,0,"céu claro","DARK",81,0,0,2019,2,25,1.0,5
30,30,0,193,193,0,"céu claro","DARK",76,0,1,2019,2,24,23.0,45
30,30,0,193,193,0,"céu claro","DARK",71,0,2,2019,2,24,24.0,25
30,30,0,193,193,0,"céu claro","DARK",71,0,2,2019,2,24,24.0,5
30,30,0,193,193,0,"céu claro","DARK",76,0,0,2019,2,24,22.0,45
30,30,0,193,193,0,"céu claro","DARK",76,0,1,2019,2,24,23.0,25
30,30,0,193,193,0,"céu claro","DARK",76,0,1,2019,2,24,23.0,5
30,30,0,193,193,0,"céu claro","DARK",71,0,2,2019,2,24,21.0,45
30,30,0,193,193,0,"céu claro","DARK",76,0,0,2019,2,24,22.0,25
30,30,0,193,193,0,"céu claro","DARK",76,0,0,2019,2,24,22.0,5
30,30,0,193,193,0,"céu claro","DARK",67,0,2,2019,2,24,20.0,45
30,30,0,193,193,0,"céu claro","DARK",71,0,2,2019,2,24,21.0,25
30,30,0,193,193,0,"céu claro","DARK",71,0,2,2019,2,24,21.0,5
30,30,0,193,193,0,"céu claro","LOW_LIGHT",52,0,1,2019,2,24,19.0,45
29,29,0,200,200,0,"céu claro","DARK",67,0,2,2019,2,24,20.0,25
24,30,6,242,193,49,"céu claro","DARK",67,0,2,2019,2,24,20.0,5
12,30,18,484,193,291,"céu claro","LIGHT",52,0,2,2019,2,24,18.0,45
10,29,19,581,200,381,"céu claro","LOW_LIGHT",52,0,1,2019,2,24,19.0,25
10,30,20,581,193,388,"céu claro","LOW_LIGHT",52,0,1,2019,2,24,19.0,5
12,29,17,484,200,284,"céu claro","LIGHT",42,0,2,2019,2,24,17.0,45
15,30,15,387,193,194,"céu claro","LIGHT",52,0,2,2019,2,24,18.0,25
19,30,11,305,193,112,"céu claro","LIGHT",52,0,2,2019,2,24,18.0,5
17,29,12,341,200,141,"céu claro","LIGHT",40,0,2,2019,2,24,16.0,45
13,30,17,447,193,254,"céu claro","LIGHT",42,0,2,2019,2,24,17.0,25
19,29,10,305,200,105,"céu claro","LIGHT",42,0,2,2019,2,24,17.0,5
15,30,15,387,193,194,"céu claro","LIGHT",31,0,2,2019,2,24,15.0,45
19,30,11,305,193,112,"céu claro","LIGHT",40,0,2,2019,2,24,16.0,25
19,29,10,305,200,105,"céu claro","LIGHT",40,0,2,2019,2,24,16.0,5
18,29,11,322,200,122,"céu claro","LIGHT",33,0,3,2019,2,24,14.0,45
18,29,11,322,200,122,"céu claro","LIGHT",31,0,2,2019,2,24,15.0,25
24,30,6,242,193,49,"céu claro","LIGHT",31,0,2,2019,2,24,15.0,5
30,30,0,193,193,0,"céu claro","LIGHT",35,0,4,2019,2,24,13.0,45
30,30,0,193,193,0,"céu claro","LIGHT",33,0,3,2019,2,24,14.0,25
